,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
441,165.546828,61.5013434,15.1701473,216.441451,61.85424,18.0772757,445.5427,62.46425,22.5157623,1254.91527,62.8480283,24.9262537,1576.92955,62.9234049,25.3652592,165.546828,61.5013434,15.1701473,7344673.28,2781.28067,-255.35533,-0.0241915552,216.441452,61.85424,18.0772757,7296991.75,2629.64084,-433.722309,-0.037763596,445.542701,62.46425,22.5157623,6945450.92,2254.83495,-795.101181,-0.0635812187,1254.91527,62.8480283,24.9262537,6200568.22,1922.94878,-817.137819,-0.0657280974,1576.92955,62.9234049,25.3652592,5016330.84,1429.9212,653.058263,0.0578947511,165.546828,0.00219610597,0.000337014793,216.441451,0.00261814614,0.000446985076,445.5427,0.00360553751,0.274356588,1254.91527,0.560172746,1078.80339,1576.92955,1.12543732,2178.58541,1.00200044,60.0004356,0.00505500019,7344690.16,2782.61282,-78.5279558,-0.407546309,1.04133854,60.0306769,0.354990444,7301412.83,2642.75612,-256.643356,-0.159410984,2.04096202,61.1454762,11.9764011,7063665.45,2368.45923,-497.532213,-0.0540932378,6.0105418,62.6846982,23.9351274,6524645.58,2127.94107,-729.098272,-0.0583431313,6.89253524,62.8400691,24.8788338,6359631.43,2085.72025,-786.729668,-0.0625452805
182,171.150124,62.0402376,18.2448001,213.733828,62.2551885,20.058021,577.716994,62.5666318,22.8183093,5785.26293,62.6440228,23.640671,12278.7154,62.7186076,24.1237155,171.150124,62.0402376,18.2448001,7042634.12,2809.86762,-3863.39934,-0.340825816,213.733828,62.2551885,20.058021,7009125.05,2681.37703,-3261.95058,-0.275106867,577.716994,62.5666318,22.8183093,7169689.82,2369.40947,-2472.96556,-0.193341976,5785.26293,62.6440228,23.640671,7773028.06,2231.69755,-2055.77843,-0.151653098,12278.7154,62.7186076,24.1237155,7476159.0,2080.65849,-1473.68212,-0.109734313,171.150124,0.0032511779,0.00173312166,213.733828,0.0035023245,0.00181971943,577.716994,0.00288532168,0.00128144589,5785.26293,0.0235196346,41.3048162,12278.7154,0.123392336,235.354914,1.95633636,62.9330427,8.99551672,7043859.01,2815.84775,750.163778,0.0942405268,1.97356824,62.9598214,8.99838568,7016777.25,2699.14064,718.9311,0.0904765692,1.99111063,62.9866064,8.99982061,7216899.63,2416.90097,642.401703,0.0797102964,1.99910749,62.9986606,8.99999821,7826941.88,2265.45971,601.235556,0.0716353505,1.99991071,62.9998661,8.99999998,7733999.01,2220.32437,588.934153,0.0705900403
893,141.79721,2798.31615,10015663.4,194.867301,2736.42013,9616695.52,476.788549,2488.0616,8885775.94,4585.03276,2250.15715,8287400.69,42104.8649,2258.22016,8188615.27,141.79721,2798.31615,10015663.4,10015663.4,2799.00818,-2876.028,-0.19835155,194.867301,2736.42013,9616695.52,9616695.52,2737.12723,-2677.75701,-0.189368088,476.788549,2488.0616,8885775.94,8885775.94,2488.84151,-2866.9995,-0.20783145,4585.03276,2250.15715,8287400.69,8287400.69,2251.02582,-2752.69599,-0.199749415,42104.8649,2258.22016,8188615.27,8188615.27,2259.08701,-2703.58326,-0.19609783,141.793851,0.00306028345,0.00128766641,194.791981,0.00367356443,0.0020784262,475.090615,0.00369618166,0.00237575676,4531.54104,0.00325490881,0.00209548405,41578.0939,0.00422264639,1.57070836,141.793851,2798.37609,10015747.9,10015747.9,2799.17016,-287.797536,-0.0158224691,194.791981,2737.37481,9618040.27,9618040.27,2738.18654,-137.551617,-0.00772376184,475.090615,2495.99908,8899695.25,8899695.25,2496.88926,351.638765,0.0205444536,4531.54104,2274.16752,8334934.77,8334934.77,2275.14447,105.506603,0.00637213434,41578.0938,2284.43602,8236650.91,8236650.91,2285.40024,13.0802698,0.000789756944
129,129.994081,61.6010549,16.0249263,193.110506,61.9165854,18.5763677,606.243425,62.5085201,22.8134549,6679.68719,62.5802818,23.2232754,60018.9781,62.576094,23.1908925,129.994081,61.6010549,16.0249263,9683652.51,3234.07439,-1702.05363,-0.136633006,193.110506,61.9165854,18.5763677,9246868.42,3025.57926,-1473.96485,-0.112462929,606.243425,62.5085201,22.8134549,8398140.8,2538.06936,-2211.91527,-0.159801695,6679.68719,62.5802818,23.2232754,8192076.58,2263.35974,-2569.97555,-0.186324624,60018.9781,62.576094,23.1908925,8214432.25,2249.89366,-2670.04149,-0.193450788,129.994081,0.00310045056,0.000795112146,193.110506,0.00331051464,0.00110463848,606.243425,0.00274562976,0.00121626687,6679.68719,0.00220361379,0.00128345742,60018.9781,0.00255238187,0.304048616,1.08608652,60.5286816,5.8641768,9683652.51,3234.05414,2606.11537,0.345836248,1.35629347,61.7518294,17.274156,9246868.5,3025.57646,3656.36775,0.289303781,2.47462936,63.9730537,30.3187951,8398421.84,2538.3976,4239.33044,0.265669965,3.79432805,64.9097068,32.8494213,8219356.92,2278.60478,3332.38435,0.202802033,3.97876929,64.9911116,32.9859073,8260776.95,2274.70022,3042.56476,0.184316904
845,142.986318,2667.89792,10366068.7,202.540934,2516.69747,9868665.74,502.662547,2224.15022,8711169.84,4153.60254,2178.26712,8068139.84,40834.5448,2237.01389,8198775.57,142.986318,2667.89792,10366068.7,10366068.7,2668.64681,-2878.25234,-0.173591889,202.540934,2516.69747,9868665.74,9868665.74,2517.49137,-2633.97465,-0.162826833,502.662547,2224.15022,8711169.84,8711169.84,2225.04282,-2818.04032,-0.188543779,4153.60254,2178.26712,8068139.84,8068139.84,2179.16722,-2915.82383,-0.211648795,40834.5448,2237.01389,8198775.57,8198775.57,2237.88889,-2693.47155,-0.195356097,142.214591,0.00406779305,0.00235229367,199.660267,0.00399384124,0.0024342568,471.096859,0.00369988891,0.00218287614,3990.05309,0.00368752236,0.0020985359,40259.8751,0.00375425433,0.346612455,142.214591,2681.87974,10385999.4,10385999.4,2682.7087,58.7736295,0.00313558055,199.660267,2550.86328,9928228.73,9928228.73,2551.7346,-711.590453,-0.0390441614,471.096859,2360.20877,8994484.85,8994484.85,2361.15023,-650.460403,-0.0377099076,3990.05309,2259.55431,8227428.98,8227428.98,2260.53759,-99.0704259,-0.00602090012,40259.8751,2266.20307,8254256.25,8254256.25,2267.18242,-10.7785092,-0.000653564298
434,361.178327,61.735721,16.2878096,449.740407,61.7421057,16.4265719,970.908818,61.974888,18.6244394,4557.38758,62.5712995,23.1228606,6563.67984,62.6838756,23.8634864,361.178327,61.735721,16.2878096,8324810.03,2113.21178,-4065.58171,-0.349143681,449.740407,61.7421057,16.4265719,8321462.43,2250.29309,-3685.17332,-0.315198847,970.908818,61.974888,18.6244394,8208257.15,2312.36924,-2683.48449,-0.217036115,4557.38758,62.5712995,23.1228606,7690037.34,2153.8639,-1498.94707,-0.112409054,6563.67984,62.6838756,23.8634864,7077363.57,1924.63944,-716.644137,-0.0551443285,361.178327,0.00114175449,0.000288160138,449.740407,0.00135099911,0.00034160633,970.908818,0.00162461435,0.000586198904,4557.38758,0.0802423015,151.558583,6563.67984,0.254216062,489.551047,2.92432526,66.6845999,33.723157,8324984.29,2113.42799,-145.832467,-0.00870358951,2.95388887,66.6774783,33.3922715,8323591.23,2251.40333,-146.975148,-0.00881587765,2.98438924,66.6702874,33.0576069,8222666.08,2319.92673,-143.716057,-0.00871692405,2.99842794,66.6670295,32.9058017,7777134.86,2199.98926,-132.89701,-0.00830747716,2.99984268,66.666703,32.8905806,7569921.15,2167.05939,-130.498148,-0.00827033118
430,198.16875,61.3986118,13.2001037,275.363899,61.7081162,16.0945743,777.010305,62.1920893,20.3094347,6469.0838,62.547869,23.0152442,40343.5372,62.6044593,23.4034081,198.16875,61.3986118,13.2001037,9307705.2,2810.89397,-102.559974,-0.00925268803,275.363899,61.7081162,16.0945743,8990344.16,2669.23913,-287.653638,-0.0239134351,777.010305,62.1920893,20.3094347,8329948.38,2387.172,-2058.29677,-0.158247887,6469.0838,62.547869,23.0152442,8238060.83,2259.73561,-2616.58457,-0.190026638,40343.5372,62.6044593,23.4034081,8025903.79,2240.08251,-2706.7883,-0.197500301,198.16875,0.00254878806,0.000991539406,275.363899,0.00241386363,0.000843393209,777.010305,0.00204856886,0.000601965159,6469.0838,0.00225873764,0.0105772756,40343.5372,0.0185067601,31.4725256,1.95940415,62.9378446,8.99613671,9307705.2,2810.92801,87.1326269,0.0095220723,1.97544089,62.9627033,8.99860896,8990344.21,2669.26846,-56.347804,-0.0062647125,1.99174568,62.9875672,8.99984543,8330360.34,2387.42253,-123.476093,-0.0142604575,2.0583895,62.9816744,9.38721253,8251785.1,2266.65248,3.03236743,0.000344539916,6.89780323,62.6381387,18.7721473,8092161.14,2276.98908,-0.52315365,-4.24463178e-05
943,130.898508,61.4411221,14.650071,166.413992,61.641882,16.3628171,436.378127,62.2913007,21.3425658,6351.60065,62.5447855,23.0296538,61336.2795,62.5837684,23.2654509,130.898508,61.4411221,14.650071,7184858.94,3085.84801,-2156.09758,-0.210154854,166.413992,61.641882,16.3628171,7177203.75,2981.8896,-2340.26176,-0.215952263,436.378127,62.2913007,21.3425658,8078550.54,2623.44279,-2779.89556,-0.211708572,6351.60065,62.5447855,23.0296538,8653995.89,2335.06248,-2747.19717,-0.194597736,61336.2795,62.5837684,23.2654509,8076720.1,2269.88391,-2636.47215,-0.192331286,130.898508,0.00553814763,0.00605506205,166.413992,0.00635869993,0.00743711987,436.378127,0.00475387806,0.00572691828,6351.60065,0.00233620551,0.00191842637,61336.2795,0.00385678722,3.1617474,3.00259329,60.0113895,0.132027242,7184858.94,3085.81988,2452.96501,2.51854929,3.06407328,60.1427295,1.63558109,7177203.33,2981.86392,2647.30692,0.772663913,3.83838211,61.4570554,14.7798215,8080466.72,2625.23759,3728.18142,0.341149093,5.6410174,63.1212746,26.4646423,8663510.61,2339.70451,3689.41169,0.243656022,5.96200881,63.3120991,27.4503717,8108902.82,2288.49168,3802.0453,0.254836789
392,66.7832087,2918.86196,11665715.9,110.176794,2552.76401,10513003.2,342.89,2294.17997,9126982.21,4026.10396,2247.43599,8367719.16,40801.476,2245.59455,8231002.47,66.7832087,2918.86196,11665715.9,11665715.9,2919.55427,1289.21532,0.0701485184,110.176794,2552.764,10513003.2,10513003.2,2553.55159,-519.908093,-0.0302495477,342.89,2294.17997,9126982.21,9126982.21,2295.04559,-2150.17457,-0.139614658,4026.10396,2247.43599,8367719.16,8367719.16,2248.30693,-2752.39524,-0.197453246,40801.476,2245.59455,8231002.47,8231002.47,2246.46613,-2678.10962,-0.193942614,66.7679009,0.00874100762,0.00425911453,109.989646,0.00696867543,0.00357853492,340.601983,0.00499107954,0.00250098928,4010.18083,0.00366009428,0.00182046282,40373.5752,0.00376198816,0.384240153,66.7679009,2919.46986,11666769.0,11666769.0,2920.23118,2006.34843,0.101629128,109.989646,2556.65253,10521920.2,10521920.2,2557.52174,-543.833133,-0.029096942,340.601983,2307.79452,9160242.5,9160242.5,2308.7573,-3729.18014,-0.214510604,4010.18083,2255.44933,8384513.75,8384513.75,2256.43439,-4890.45347,-0.294453512,40373.5752,2267.36265,8272405.7,8272405.7,2268.34253,-5071.27891,-0.307446884
371,204.423913,2329.4468,6502414.26,267.085843,2323.55538,6548994.93,512.257135,2272.21749,6947430.79,4165.84667,2267.81637,7944186.72,34602.9159,2239.575,7912326.88,204.423913,2329.4468,6502414.26,6502414.26,2330.28281,-3407.4879,-0.288206945,267.085843,2323.55538,6548994.93,6548994.93,2324.38886,-3487.72405,-0.301114725,512.257135,2272.21749,6947430.79,6947430.79,2273.06928,-3353.72758,-0.280458487,4165.84667,2267.81637,7944186.72,7944186.72,2268.67897,-3289.9242,-0.243022041,34602.9159,2239.575,7912326.88,7912326.88,2240.44931,-2867.5876,-0.211292573,197.569792,0.00205401302,0.000806242119,258.01731,0.00272028716,0.00156018788,490.34958,0.00368413274,0.00275780662,4082.30912,0.00360643658,0.0021361282,33983.1787,0.0127287026,17.8756368,197.569792,2401.24431,6572852.49,6572852.49,2402.1696,-3794.10003,-0.257928834,258.01731,2397.25279,6617875.96,6617875.96,2398.17961,-3782.05308,-0.256282679,490.34958,2367.25916,7045602.84,7045602.84,2368.19771,-3726.0115,-0.244747921,4082.30912,2310.91863,8013112.74,8013112.74,2311.88005,-3628.81625,-0.223529887,33983.1775,2277.1157,7976792.17,7976792.17,2278.09139,-3573.54357,-0.220627644
880,118.19487,60.4118343,4.61434303,158.561978,60.9388133,10.0273463,453.71232,62.0558954,19.6465959,5428.16524,62.5197561,22.8762182,36614.1668,62.6038534,23.4034368,118.19487,60.4118343,4.61434303,10374985.2,3266.3847,132.267257,0.0191162924,158.561978,60.9388133,10.0273463,9715606.12,3006.36442,-603.543979,-0.061147818,453.71232,62.0558954,19.6465959,8346482.74,2519.16926,-2305.71581,-0.18005715,5428.16524,62.5197561,22.8762182,7878358.78,2291.28272,-2968.31234,-0.22110553,36614.1668,62.6038534,23.4034368,7957832.72,2242.55103,-2732.80266,-0.20024932,118.19487,0.00487485162,0.00228703551,158.561978,0.0045656179,0.00198990975,453.71232,0.00361684672,0.00139972052,5428.16524,0.00271591238,0.0449728692,36614.1668,0.0227037121,39.5523626,1.0,60.0,0.0,10374985.3,3266.37714,-76.146496,0.0,1.00000001,60.0,5.94941412e-08,9715617.47,3006.35981,-258.097331,-339.477669,1.00556125,60.0126352,0.14642025,8349823.79,2521.44457,-415.612785,-0.375880392,3.97043367,62.4126157,22.1658465,7913073.1,2312.37412,87.5616222,0.0066114855,6.59238916,62.8184918,24.7506342,8037536.52,2288.29931,84.5932858,0.0059976518
910,62.2860664,61.8423336,18.0049641,184.028434,61.9558427,18.802085,789.861129,62.0747891,19.5949725,6167.01666,62.5147238,22.6601496,59943.4766,62.5709412,23.1539231,62.2860666,61.8423336,18.0049644,3690240.28,2271.18612,-1313.83897,-0.161182796,184.028434,61.9558428,18.8020852,5074813.69,2085.12296,-2781.39373,-0.28474061,789.861129,62.0747891,19.5949725,6857814.05,2132.72325,-3334.46663,-0.287647891,6167.01666,62.5147238,22.6601496,8435652.13,2271.78574,-2700.35477,-0.195312531,59943.4766,62.5709412,23.1539231,8257912.76,2263.07322,-2735.23687,-0.197809663,62.2860664,0.00877050075,0.00423517428,184.028434,0.00395551894,0.00187148457,789.861129,0.00206381745,0.000768023952,6167.01666,0.00236869518,0.000851805588,59943.4766,0.00276917555,0.754102503,3.14056584,60.3086717,3.55683102,3690240.28,2271.14487,1122.0094,0.309697399,3.48387366,60.9333369,10.0869256,5074813.77,2085.09292,-408.43549,-0.0570865778,4.63470901,62.354825,21.8825304,6858352.64,2133.03185,-1248.44531,-0.101908603,5.82331295,63.2325978,27.0638676,8445465.67,2276.43986,-317.362362,-0.0209917521,6.31924994,63.2850385,27.316526,8295592.12,2283.2359,-38.4587854,-0.00255481311
801,244.512772,2284.37047,7465682.9,297.16005,2265.61642,7574005.59,557.414081,2287.78721,8407541.85,4436.58874,2254.27151,8519701.73,42411.6589,2239.00915,8229211.17,244.512772,2284.37047,7465682.9,7465682.9,2285.2215,-3033.11343,-0.237186332,297.16005,2265.61642,7574005.59,7574005.59,2266.47667,-3185.69862,-0.244534061,557.414081,2287.78721,8407541.85,8407541.85,2288.63866,-3073.41362,-0.224703456,4436.58874,2254.27151,8519701.73,8519701.73,2255.13943,-2696.58106,-0.192145453,42411.6589,2239.00915,8229211.17,8229211.17,2239.88334,-2604.56235,-0.188697291,228.799581,0.00179017142,0.000530737672,280.575577,0.00236064013,0.000922093741,539.171033,0.00311757822,0.00147759028,4375.039,0.00339859061,0.00299573746,41824.2458,0.00350086085,0.0921824085,228.799581,2421.80041,7675293.23,7675293.23,2422.71803,2513.32297,0.157541606,280.575577,2382.69433,7768080.32,7768080.32,2383.62693,1843.35935,0.115041983,539.171033,2355.74573,8546408.35,8546408.35,2356.68891,615.124734,0.036659637,4375.039,2283.09231,8578517.97,8578517.97,2284.06494,46.5313418,0.00276875132,41824.2458,2267.84749,8283807.12,8283807.12,2268.74869,31.222741,0.00197461215
280,179.965212,62.8808469,25.2930313,313.983043,62.9013391,25.3308934,834.885224,62.790191,24.5226744,6583.08893,62.6882784,23.8828824,56319.1169,62.5991081,23.3587579,179.965212,62.8808469,25.2930313,9704017.83,2342.66152,-3643.69264,-0.232576324,313.983043,62.9013391,25.3308934,9486232.93,2320.26201,-3696.10649,-0.238436276,834.885224,62.790191,24.5226744,9080068.8,2308.78481,-3064.0114,-0.205334484,6583.08894,62.6882784,23.8828824,8185029.79,2282.97686,-2870.61814,-0.205315588,56319.1169,62.5991081,23.3587579,7954239.52,2256.96152,-2649.96664,-0.194408926,179.965212,0.00296279976,0.00180685094,313.983043,0.0026331134,0.00205403189,834.885224,0.00224262582,0.00193350104,6583.08893,0.00224803374,0.00166749719,56319.1169,0.0056555582,6.51427531,1.64250915,64.0081799,31.23936,9874844.4,2431.54835,-48.6054703,-0.00276738101,2.011443,65.1028768,33.7792489,9587440.14,2372.84917,-1250.88255,-0.0695088664,2.5931904,66.1740723,33.7548082,9119107.94,2330.44356,-2304.89583,-0.131373359,2.95501812,66.6191918,32.9963577,8206373.8,2296.27751,-2628.52615,-0.159736312,2.99545549,66.6619384,32.8998245,7998826.71,2283.72726,-2630.99619,-0.16218485
702,153.281318,2537.92663,10250229.2,202.845991,2572.90866,9729507.72,440.753405,2443.17171,8319445.34,4090.66482,2252.99386,7552816.58,33268.4393,2235.95451,7894416.43,153.281319,2537.92662,10250229.2,10250229.2,2538.68153,-2435.4292,-0.211641444,202.845992,2572.90865,9729507.71,9729507.71,2573.6538,-1852.99687,-0.157517627,440.753406,2443.17171,8319445.34,8319445.34,2443.96527,-1984.04378,-0.157130046,4090.66482,2252.99386,7552816.58,7552816.58,2253.86143,-2770.71032,-0.211596044,33268.4393,2235.95451,7894416.43,7894416.43,2236.83016,-2743.02968,-0.202538373,153.281318,0.00232507312,0.000321658799,202.845976,0.00279217674,0.00050419406,440.653971,0.00357056375,0.000950224435,4070.14994,0.00359103054,0.00140480604,32696.4278,0.0149487399,22.2044848,153.281319,2537.92662,10250229.2,10250229.2,2538.80297,-1624.2835,-0.0864151871,202.845976,2572.90882,9729508.04,9729508.04,2573.77291,-1592.63983,-0.0877634311,440.653971,2443.66266,8320245.07,8320245.07,2444.57206,-1458.81285,-0.087757938,4070.14994,2263.55645,7568479.61,7568479.61,2264.53799,-1326.45002,-0.0840326351,32696.4263,2271.91684,7956223.39,7956223.39,2272.89475,-1329.27462,-0.0821703638
610,221.299738,2312.88001,8210821.69,281.977035,2308.83287,8093188.66,537.457842,2283.96576,7884069.13,4304.45611,2259.24908,8227382.96,42149.7555,2260.30125,8093357.88,221.299738,2312.88001,8210821.69,8210821.69,2313.73609,-4996.00731,-0.345060291,281.977035,2308.83287,8093188.66,8093188.66,2309.68467,-4441.07098,-0.317140714,537.457842,2283.96576,7884069.13,7884069.13,2284.82143,-3590.58322,-0.266979232,4304.45611,2259.24908,8227382.96,8227382.96,2260.11484,-2929.8887,-0.21270652,42149.7555,2260.30125,8093357.88,8093357.88,2261.1674,-2756.4044,-0.2009789,221.299738,0.00190460023,0.000542751883,281.977035,0.002244365,0.000694190196,537.447199,0.00305194249,0.00120070759,4256.01737,0.00347486301,0.0025061236,41694.9329,0.00497423836,3.17493038,221.299738,2312.88001,8210821.69,8210821.69,2313.84067,-2138.53323,-0.130069561,281.977035,2308.83287,8093188.66,8093188.66,2309.79519,-1502.54541,-0.0920682027,537.447199,2284.00799,7884134.76,7884134.76,2284.98074,-621.861687,-0.0386142549,4256.01737,2283.09112,8270046.49,8270046.49,2284.06425,-249.3166,-0.0151170889,41694.9326,2282.99763,8133342.65,8133342.65,2283.9708,-210.491527,-0.012869896
897,40.4024588,62.634619,23.5559945,118.686501,62.6371031,23.5553784,584.532948,62.5522136,22.9574891,6557.55781,62.590998,23.2147102,63931.7729,62.5770562,23.1639808,40.4024588,62.634619,23.5559945,6730081.79,2345.6093,-3358.65732,-0.26675023,118.686501,62.6371031,23.5553784,7102561.76,2290.46269,-3567.20214,-0.275787874,584.532948,62.5522136,22.9574891,7340933.2,2226.75103,-2829.27403,-0.217940119,6557.55782,62.590998,23.2147102,7840776.84,2203.41204,-2263.21814,-0.167751045,63931.7729,62.5770562,23.1639808,8225018.46,2224.72417,-2631.86554,-0.190672763,40.4024588,0.0170888563,0.0102698084,118.686501,0.00687389281,0.00393788482,584.532948,0.00287659996,0.00133111189,6557.55781,0.00223269787,0.000950761339,63931.7729,0.00227628587,0.0330181999,3.25302465,60.5243881,5.81985819,6730081.79,2345.5539,-125.491528,-0.0200515539,3.68293654,61.2398806,12.8622669,7102561.97,2290.42505,-593.328285,-0.0620767223,4.83263598,62.5294529,22.9550652,7341581.63,2227.12041,-333.71273,-0.025706248,5.85575562,63.2513602,27.1459199,7884379.88,2228.32249,-7.133954,-0.000487634308,6.37741729,63.2666354,27.2222186,8285706.05,2256.52875,15.9630047,0.00106288951
391,31.4178023,3170.45938,5582235.08,73.9370578,2674.02832,6669794.67,362.603947,2331.45216,7667661.36,3455.03586,2286.86971,8456564.19,39996.9762,2261.77155,8231518.86,31.4178023,3170.45938,5582235.08,5582235.08,3171.0599,-2859.22271,-0.29399353,73.9370578,2674.02832,6669794.67,6669794.67,2674.75098,-3363.6103,-0.28779596,362.603947,2331.45216,7667661.36,7667661.36,2332.28669,-2768.55861,-0.213526992,3455.03586,2286.86971,8456564.19,8456564.19,2287.72545,-2699.71919,-0.193112907,39996.9762,2261.77155,8231518.86,8231518.86,2262.63696,-2745.27655,-0.198697516,31.4178023,0.0163813462,0.00603426999,73.9370578,0.00910367333,0.00314006449,362.601739,0.0044282515,0.00140086908,3446.41023,0.00424866043,0.001816796,39586.4535,0.00423477146,1.22893101,31.4178023,3170.45938,5582235.08,5582235.08,3171.16029,4331.25702,0.318984981,73.9370578,2674.02832,6669794.67,6669794.67,2674.85928,3365.22526,0.22692551,362.601739,2331.46526,7667679.68,7667679.68,2332.41823,1237.16386,0.0778730163,3446.41023,2292.03732,8466910.39,8466910.39,2293.00665,96.3012692,0.00577067412,39586.4534,2283.25036,8271309.72,8271309.72,2284.21054,9.94817162,0.000597983284
